content_url,view_count,content_type,content_id
https://giphy.com/stickers/BwdU7gF3gdtxTSFEW8,29,STICKER,BwdU7gF3gdtxTSFEW8
https://giphy.com/stickers/Dd1ZsK9eGc55bRji2J,15,STICKER,Dd1ZsK9eGc55bRji2J
https://giphy.com/stickers/Dq5iQXoEt4xJh10GXN,16,STICKER,Dq5iQXoEt4xJh10GXN
https://giphy.com/stickers/KGscKhrvorBBwkITYH,13,STICKER,KGscKhrvorBBwkITYH
https://giphy.com/stickers/cHOlYbdQo9KHaVlXMT,16,STICKER,cHOlYbdQo9KHaVlXMT
https://giphy.com/gifs/km2F3VxLSCy7nqdUiR,80,GIF,km2F3VxLSCy7nqdUiR
https://giphy.com/stickers/phOkPkxih7oxjuuHkV,13,STICKER,phOkPkxih7oxjuuHkV
https://giphy.com/stickers/ACmeMLVg7vvk8cJMMV,8,STICKER,ACmeMLVg7vvk8cJMMV
https://giphy.com/stickers/B9hawUTW6HjOPZeIou,20,STICKER,B9hawUTW6HjOPZeIou
https://giphy.com/stickers/bx80h2cdBOuA0XgsbV,24,STICKER,bx80h2cdBOuA0XgsbV
https://giphy.com/stickers/K1E7eoUxpcotZrvzUb,8,STICKER,K1E7eoUxpcotZrvzUb
https://giphy.com/stickers/LyZCV8D3i2tBi5wErk,7,STICKER,LyZCV8D3i2tBi5wErk
